Store,Medicine,Category,Quantity,ExpiryDate,LastUpdated,Region,State,StoreSize,StoreTier
ST001,Levothyroxine_10mg_Injection,Endocrine,4,2027-05-28,2025-08-30,Northeast,MA,Medium,Rural
ST001,Exemestane_25mg_Injection,Oncology,10,2027-01-19,2025-08-31,Northeast,MA,Medium,Rural
ST001,Quetiapine_100mg_Capsule,Psychiatric,43,2027-08-19,2025-08-18,Northeast,MA,Medium,Rural
ST001,Aripiprazole_500mg_Tablet,Psychiatric,93,2026-04-13,2025-08-20,Northeast,MA,Medium,Rural
ST001,Carvedilol_500mg_Liquid,Cardiovascular,8,2026-06-08,2025-09-02,Northeast,MA,Medium,Rural
ST001,Furosemide_5mg_Capsule,Cardiovascular,296,2028-06-17,2025-09-08,Northeast,MA,Medium,Rural
ST001,Calcium_Chloride_200mg_Cream,Emergency Medicine,451,2029-03-31,2025-09-03,Northeast,MA,Medium,Rural
ST001,Dabigatran_50mg_Injection,Hematology,47,2025-09-23,2025-09-05,Northeast,MA,Medium,Rural
ST001,Sildenafil_50mg_Injection,Urology,0,2027-01-30,2025-08-27,Northeast,MA,Medium,Rural
ST001,Timolol_50mg_Injection,Ophthalmologic,3,2025-05-12,2025-09-09,Northeast,MA,Medium,Rural
ST001,Travoprost_50mg_Cream,Ophthalmologic,60,2029-05-25,2025-08-26,Northeast,MA,Medium,Rural
ST001,Memantine_5mg_Tablet,Geriatric,2,2026-12-21,2025-09-09,Northeast,MA,Medium,Rural
ST001,Razadyne_500mg_Tablet,Geriatric,33,2027-09-22,2025-09-12,Northeast,MA,Medium,Rural
ST001,Atropine_100mg_Tablet,Emergency Medicine,186,2028-01-29,2025-08-31,Northeast,MA,Medium,Rural
ST001,Warfarin_25mg_Capsule,Hematology,54,2027-05-29,2025-09-12,Northeast,MA,Medium,Rural
ST001,Doxycycline_10mg_Liquid,Infectious Disease,72,2026-07-21,2025-09-01,Northeast,MA,Medium,Rural
ST001,Famotidine_25mg_Injection,Gastrointestinal,45,2027-06-03,2025-08-27,Northeast,MA,Medium,Rural
ST001,Gabapentin_5mg_Tablet,Neurological,14,2027-11-17,2025-09-02,Northeast,MA,Medium,Rural
ST001,Lansoprazole_25mg_Injection,Gastrointestinal,138,2026-01-07,2025-08-16,Northeast,MA,Medium,Rural
ST001,Rituximab_25mg_Capsule,Oncology,0,2028-07-05,2025-09-06,Northeast,MA,Medium,Rural
ST001,Amoxicillin_500mg_Capsule,Infectious Disease,50,2027-05-11,2025-08-21,Northeast,MA,Medium,Rural
ST001,Cetirizine_50mg_Injection,Pediatric,24,2027-07-24,2025-09-02,Northeast,MA,Medium,Rural
ST001,Dopamine_5mg_Capsule,Emergency Medicine,188,2025-10-06,2025-09-02,Northeast,MA,Medium,Rural
ST001,Bimatoprost_10mg_Injection,Ophthalmologic,46,2027-04-30,2025-09-12,Northeast,MA,Medium,Rural
ST001,Lidocaine_50mg_Cream,Emergency Medicine,0,2029-03-28,2025-09-13,Northeast,MA,Medium,Rural
ST001,Norepinephrine_5mg_Cream,Emergency Medicine,269,2026-08-06,2025-08-19,Northeast,MA,Medium,Rural
ST001,Dutasteride_500mg_Capsule,Urology,0,2026-09-10,2025-08-20,Northeast,MA,Medium,Rural
ST001,Sunitinib_50mg_Tablet,Oncology,12,2026-04-09,2025-09-01,Northeast,MA,Medium,Rural
ST001,Ciprofloxacin_100mg_Tablet,Infectious Disease,35,2026-09-30,2025-08-24,Northeast,MA,Medium,Rural
ST001,Sunitinib_25mg_Injection,Oncology,36,2027-07-10,2025-08-19,Northeast,MA,Medium,Rural
ST001,Repaglinide_25mg_Capsule,Endocrine,141,2026-11-06,2025-09-04,Northeast,MA,Medium,Rural
ST001,Zafirlukast_5mg_Injection,Respiratory,10,2027-01-16,2025-08-26,Northeast,MA,Medium,Rural
ST001,Mycophenolate_200mg_Injection,Immunology,7,2027-08-30,2025-08-15,Northeast,MA,Medium,Rural
ST001,Metoclopramide_5mg_Cream,Gastrointestinal,137,2027-03-14,2025-08-24,Northeast,MA,Medium,Rural
ST001,Famotidine_5mg_Injection,Gastrointestinal,32,2026-11-20,2025-09-06,Northeast,MA,Medium,Rural
ST001,Brinzolamide_50mg_Capsule,Ophthalmologic,27,2025-11-14,2025-08-31,Northeast,MA,Medium,Rural
ST001,Oxybutynin_500mg_Injection,Urology,52,2027-01-03,2025-08-18,Northeast,MA,Medium,Rural
ST001,Apixaban_100mg_Tablet,Hematology,132,2025-10-11,2025-09-12,Northeast,MA,Medium,Rural
ST001,Ticagrelor_25mg_Liquid,Hematology,0,2025-09-19,2025-08-16,Northeast,MA,Medium,Rural
ST001,Aripiprazole_200mg_Injection,Psychiatric,2,2026-11-23,2025-08-29,Northeast,MA,Medium,Rural
ST001,Dutasteride_25mg_Capsule,Urology,17,2029-04-08,2025-09-10,Northeast,MA,Medium,Rural
ST001,Sorafenib_25mg_Liquid,Oncology,26,2026-07-23,2025-09-05,Northeast,MA,Medium,Rural
ST001,Oxycodone_100mg_Injection,Pain Management,219,2026-01-31,2025-08-29,Northeast,MA,Medium,Rural
ST001,Methotrexate_10mg_Cream,Immunology,0,2025-11-19,2025-08-23,Northeast,MA,Medium,Rural
ST001,Lithium_50mg_Injection,Psychiatric,3,2026-10-06,2025-09-10,Northeast,MA,Medium,Rural
ST001,Haloperidol_25mg_Tablet,Psychiatric,88,2029-07-27,2025-09-01,Northeast,MA,Medium,Rural
ST001,Sitagliptin_10mg_Cream,Endocrine,97,2026-11-29,2025-08-30,Northeast,MA,Medium,Rural
ST001,Bimatoprost_50mg_Liquid,Ophthalmologic,77,2025-11-13,2025-09-10,Northeast,MA,Medium,Rural
ST001,Fluticasone_200mg_Tablet,Respiratory,31,2028-03-08,2025-08-27,Northeast,MA,Medium,Rural
ST001,Hydroxychloroquine_25mg_Tablet,Immunology,8,2028-03-18,2025-08-15,Northeast,MA,Medium,Rural
ST001,Adalimumab_50mg_Injection,Immunology,35,2026-10-14,2025-08-22,Northeast,MA,Medium,Rural
ST001,Ketoconazole_500mg_Tablet,Dermatological,18,2029-01-25,2025-09-10,Northeast,MA,Medium,Rural
ST001,Ranitidine_25mg_Capsule,Gastrointestinal,124,2027-01-19,2025-08-31,Northeast,MA,Medium,Rural
ST001,Ranitidine_10mg_Capsule,Gastrointestinal,30,2029-05-19,2025-09-03,Northeast,MA,Medium,Rural
ST001,Clindamycin_50mg_Cream,Infectious Disease,27,2028-12-16,2025-08-30,Northeast,MA,Medium,Rural
ST001,Dasatinib_100mg_Cream,Oncology,5,2028-10-17,2025-09-09,Northeast,MA,Medium,Rural
ST001,Sertraline_5mg_Capsule,Neurological,47,2026-06-05,2025-09-10,Northeast,MA,Medium,Rural
ST001,Donepezil_5mg_Cream,Neurological,83,2028-03-02,2025-08-26,Northeast,MA,Medium,Rural
ST001,Oxybutynin_50mg_Injection,Urology,0,2026-09-20,2025-08-23,Northeast,MA,Medium,Rural
ST001,Sildenafil_500mg_Tablet,Urology,0,2025-09-29,2025-08-15,Northeast,MA,Medium,Rural
ST001,Mycophenolate_200mg_Capsule,Immunology,5,2027-08-10,2025-08-22,Northeast,MA,Medium,Rural
ST001,Hydrocortisone_5mg_Capsule,Dermatological,35,2027-07-20,2025-08-18,Northeast,MA,Medium,Rural
ST001,Ibuprofen_Pediatric_5mg_Liquid,Pediatric,92,2026-09-08,2025-08-15,Northeast,MA,Medium,Rural
ST001,Letrozole_10mg_Injection,Oncology,31,2026-12-29,2025-09-08,Northeast,MA,Medium,Rural
ST001,Cephalexin_10mg_Liquid,Infectious Disease,26,2025-12-21,2025-08-26,Northeast,MA,Medium,Rural
ST001,Rivastigmine_25mg_Cream,Geriatric,17,2026-12-28,2025-08-30,Northeast,MA,Medium,Rural
ST001,Sulfasalazine_5mg_Cream,Immunology,8,2027-05-27,2025-09-01,Northeast,MA,Medium,Rural
ST001,Prednisolone_25mg_Tablet,Pediatric,41,2028-08-09,2025-08-17,Northeast,MA,Medium,Rural
ST001,Formoterol_10mg_Injection,Respiratory,131,2026-05-28,2025-08-18,Northeast,MA,Medium,Rural
ST001,Clopidogrel_10mg_Liquid,Cardiovascular,1,2026-01-04,2025-09-07,Northeast,MA,Medium,Rural
ST001,Formoterol_500mg_Capsule,Respiratory,66,2027-05-17,2025-08-17,Northeast,MA,Medium,Rural
ST001,Simvastatin_25mg_Cream,Cardiovascular,249,2028-07-09,2025-08-25,Northeast,MA,Medium,Rural
ST001,Norepinephrine_25mg_Capsule,Emergency Medicine,104,2027-07-30,2025-09-05,Northeast,MA,Medium,Rural
ST001,Hydrocortisone_500mg_Injection,Dermatological,118,2027-03-27,2025-08-23,Northeast,MA,Medium,Rural
ST001,Olanzapine_100mg_Liquid,Psychiatric,143,2025-09-02,2025-08-14,Northeast,MA,Medium,Rural
ST001,Adenosine_100mg_Tablet,Emergency Medicine,291,2027-06-13,2025-09-11,Northeast,MA,Medium,Rural
ST001,Fluticasone_200mg_Cream,Respiratory,96,2027-06-02,2025-08-16,Northeast,MA,Medium,Rural
ST001,Loratadine_500mg_Cream,Pediatric,86,2027-03-19,2025-08-19,Northeast,MA,Medium,Rural
ST001,Risperidone_50mg_Capsule,Psychiatric,113,2026-01-03,2025-09-05,Northeast,MA,Medium,Rural
ST001,Dorzolamide_50mg_Capsule,Ophthalmologic,117,2029-02-18,2025-09-07,Northeast,MA,Medium,Rural
ST001,Aspirin_500mg_Cream,Pain Management,137,2028-11-10,2025-08-14,Northeast,MA,Medium,Rural
ST001,Carvedilol_100mg_Liquid,Cardiovascular,221,2026-01-08,2025-09-08,Northeast,MA,Medium,Rural
ST001,Doxycycline_100mg_Liquid,Infectious Disease,5,2026-07-26,2025-08-23,Northeast,MA,Medium,Rural
ST001,Ibuprofen_5mg_Cream,Pain Management,6,2027-02-12,2025-08-19,Northeast,MA,Medium,Rural
ST001,Hydroxychloroquine_500mg_Capsule,Immunology,26,2028-06-18,2025-08-17,Northeast,MA,Medium,Rural
ST001,Clopidogrel_5mg_Liquid,Hematology,28,2025-12-13,2025-09-04,Northeast,MA,Medium,Rural
ST001,Prednisolone_500mg_Capsule,Pediatric,0,2026-09-16,2025-08-31,Northeast,MA,Medium,Rural
ST001,Loratadine_5mg_Injection,Pediatric,127,2026-06-14,2025-08-24,Northeast,MA,Medium,Rural
ST001,Apraclonidine_100mg_Injection,Ophthalmologic,8,2026-09-18,2025-08-26,Northeast,MA,Medium,Rural
ST001,Pregabalin_500mg_Liquid,Neurological,50,2025-11-27,2025-08-31,Northeast,MA,Medium,Rural
ST001,Insulin_10mg_Liquid,Endocrine,153,2025-05-07,2025-08-21,Northeast,MA,Medium,Rural
ST001,Amoxicillin_Pediatric_5mg_Cream,Pediatric,105,2028-11-03,2025-08-24,Northeast,MA,Medium,Rural
ST001,Epinephrine_10mg_Cream,Emergency Medicine,475,2027-10-18,2025-08-28,Northeast,MA,Medium,Rural
ST001,Tramadol_500mg_Tablet,Pain Management,1,2027-07-15,2025-08-28,Northeast,MA,Medium,Rural
ST001,Azithromycin_200mg_Capsule,Infectious Disease,144,2026-08-13,2025-09-02,Northeast,MA,Medium,Rural
ST001,Donepezil_100mg_Capsule,Neurological,58,2025-05-13,2025-08-21,Northeast,MA,Medium,Rural
ST001,Levofloxacin_200mg_Liquid,Infectious Disease,9,2026-01-07,2025-08-19,Northeast,MA,Medium,Rural
ST001,Exelon_10mg_Injection,Geriatric,19,2027-06-12,2025-09-12,Northeast,MA,Medium,Rural
ST001,Insulin_25mg_Liquid,Endocrine,219,2025-11-06,2025-09-01,Northeast,MA,Medium,Rural
ST001,Clotrimazole_200mg_Capsule,Dermatological,41,2026-09-21,2025-09-13,Northeast,MA,Medium,Rural
ST001,Dabigatran_200mg_Injection,Hematology,9,2026-09-14,2025-08-31,Northeast,MA,Medium,Rural
ST001,Enoxaparin_50mg_Liquid,Hematology,36,2026-03-06,2025-09-07,Northeast,MA,Medium,Rural
ST001,Aspirin_25mg_Injection,Hematology,61,2026-07-06,2025-09-08,Northeast,MA,Medium,Rural
ST001,Tadalafil_100mg_Tablet,Urology,20,2025-10-05,2025-09-11,Northeast,MA,Medium,Rural
ST001,Metoprolol_200mg_Cream,Cardiovascular,282,2028-08-19,2025-08-28,Northeast,MA,Medium,Rural
ST001,Latanoprost_50mg_Capsule,Ophthalmologic,5,2029-06-23,2025-09-04,Northeast,MA,Medium,Rural
ST001,Morphine_5mg_Capsule,Pain Management,3,2026-01-31,2025-08-23,Northeast,MA,Medium,Rural
ST001,Tolterodine_25mg_Capsule,Urology,1,2025-12-01,2025-09-08,Northeast,MA,Medium,Rural
ST001,Albuterol_Pediatric_50mg_Liquid,Pediatric,94,2026-08-27,2025-09-02,Northeast,MA,Medium,Rural
ST001,Azathioprine_500mg_Tablet,Immunology,26,2028-06-03,2025-08-17,Northeast,MA,Medium,Rural
ST001,Adalimumab_100mg_Cream,Immunology,35,2026-10-19,2025-09-12,Northeast,MA,Medium,Rural
ST001,Memantine_50mg_Injection,Geriatric,50,2027-04-20,2025-09-08,Northeast,MA,Medium,Rural
ST002,Sorafenib_25mg_Liquid,Oncology,38,2026-05-23,2025-08-21,Northeast,NH,Large,Urban
ST002,Aspirin_500mg_Injection,Pain Management,270,2025-04-04,2025-09-12,Northeast,NH,Large,Urban
ST002,Solifenacin_5mg_Cream,Urology,66,2029-02-01,2025-08-31,Northeast,NH,Large,Urban
ST002,Oxycodone_100mg_Tablet,Pain Management,178,2025-09-05,2025-09-10,Northeast,NH,Large,Urban
ST002,Sunitinib_25mg_Injection,Oncology,0,2027-09-06,2025-09-12,Northeast,NH,Large,Urban
ST002,Warfarin_200mg_Injection,Cardiovascular,274,2027-05-10,2025-09-04,Northeast,NH,Large,Urban
ST002,Vasopressin_500mg_Liquid,Emergency Medicine,492,2026-05-25,2025-09-13,Northeast,NH,Large,Urban
ST002,Mycophenolate_50mg_Capsule,Immunology,42,2028-01-21,2025-09-04,Northeast,NH,Large,Urban
ST002,Azithromycin_Pediatric_50mg_Liquid,Pediatric,55,2026-09-09,2025-08-27,Northeast,NH,Large,Urban
ST002,Lidocaine_50mg_Cream,Emergency Medicine,10,2029-03-17,2025-09-11,Northeast,NH,Large,Urban
ST002,Dabigatran_100mg_Capsule,Hematology,105,2027-10-17,2025-08-17,Northeast,NH,Large,Urban
ST002,Ibuprofen_Pediatric_500mg_Capsule,Pediatric,169,2029-04-28,2025-09-08,Northeast,NH,Large,Urban
ST002,Montelukast_5mg_Liquid,Respiratory,27,2026-07-21,2025-09-04,Northeast,NH,Large,Urban
ST002,Lithium_100mg_Injection,Psychiatric,32,2027-07-29,2025-09-09,Northeast,NH,Large,Urban
ST002,Loratadine_500mg_Cream,Pediatric,84,2026-12-13,2025-08-25,Northeast,NH,Large,Urban
ST002,Haloperidol_25mg_Cream,Psychiatric,105,2029-01-15,2025-08-31,Northeast,NH,Large,Urban
ST002,Rosiglitazone_10mg_Capsule,Endocrine,0,2027-03-31,2025-08-24,Northeast,NH,Large,Urban
ST002,Ibuprofen_Pediatric_5mg_Liquid,Pediatric,145,2026-03-31,2025-09-02,Northeast,NH,Large,Urban
ST002,Ketoconazole_25mg_Liquid,Dermatological,10,2025-11-23,2025-09-09,Northeast,NH,Large,Urban
ST002,Adapalene_200mg_Injection,Dermatological,176,2026-02-28,2025-08-17,Northeast,NH,Large,Urban
ST002,Simvastatin_5mg_Cream,Cardiovascular,214,2029-02-09,2025-08-15,Northeast,NH,Large,Urban
ST002,Insulin_25mg_Liquid,Endocrine,70,2026-07-16,2025-09-02,Northeast,NH,Large,Urban
ST002,Ranitidine_10mg_Capsule,Gastrointestinal,132,2027-06-30,2025-09-11,Northeast,NH,Large,Urban
ST002,Sulfasalazine_5mg_Cream,Immunology,4,2029-04-22,2025-09-09,Northeast,NH,Large,Urban
ST002,Erythromycin_25mg_Tablet,Infectious Disease,148,2029-01-13,2025-08-21,Northeast,NH,Large,Urban
ST002,Metoprolol_50mg_Tablet,Cardiovascular,284,2027-02-03,2025-09-05,Northeast,NH,Large,Urban
ST002,Heparin_100mg_Cream,Hematology,124,2028-10-07,2025-08-29,Northeast,NH,Large,Urban
ST002,Calcium_Chloride_5mg_Injection,Emergency Medicine,6,2026-03-27,2025-08-18,Northeast,NH,Large,Urban
ST002,Tacrolimus_5mg_Injection,Immunology,26,2027-06-22,2025-09-01,Northeast,NH,Large,Urban
ST002,Dorzolamide_500mg_Injection,Ophthalmologic,123,2026-03-01,2025-08-15,Northeast,NH,Large,Urban
ST002,Finasteride_200mg_Cream,Urology,80,2027-10-19,2025-08-25,Northeast,NH,Large,Urban
ST002,Aspirin_25mg_Injection,Hematology,3,2026-08-04,2025-09-07,Northeast,NH,Large,Urban
ST002,Anastrozole_25mg_Injection,Oncology,16,2026-04-12,2025-09-03,Northeast,NH,Large,Urban
ST002,Apixaban_5mg_Capsule,Hematology,46,2027-01-17,2025-08-31,Northeast,NH,Large,Urban
ST002,Tamoxifen_5mg_Capsule,Oncology,10,2026-10-07,2025-08-16,Northeast,NH,Large,Urban
ST002,Valproate_500mg_Tablet,Neurological,0,2027-04-24,2025-09-01,Northeast,NH,Large,Urban
ST002,Cyclosporine_50mg_Liquid,Immunology,51,2026-03-07,2025-08-25,Northeast,NH,Large,Urban
ST002,Amoxicillin_Pediatric_100mg_Cream,Pediatric,156,2028-03-02,2025-08-18,Northeast,NH,Large,Urban
ST002,Acetaminophen_10mg_Liquid,Pain Management,295,2026-02-25,2025-08-15,Northeast,NH,Large,Urban
ST002,Brimonidine_50mg_Tablet,Ophthalmologic,7,2025-09-30,2025-08-17,Northeast,NH,Large,Urban
ST002,Dorzolamide_50mg_Capsule,Ophthalmologic,166,2029-04-05,2025-08-25,Northeast,NH,Large,Urban
ST002,Adalimumab_100mg_Cream,Immunology,0,2028-11-04,2025-08-29,Northeast,NH,Large,Urban
ST002,Warfarin_25mg_Injection,Hematology,51,2025-12-13,2025-08-24,Northeast,NH,Large,Urban
ST002,Rituximab_100mg_Tablet,Oncology,38,2026-02-08,2025-08-14,Northeast,NH,Large,Urban
ST002,Repaglinide_25mg_Capsule,Endocrine,306,2027-10-30,2025-08-20,Northeast,NH,Large,Urban
ST002,Benzoyl_Peroxide_50mg_Cream,Dermatological,42,2027-03-03,2025-08-25,Northeast,NH,Large,Urban
ST002,Azathioprine_500mg_Cream,Immunology,46,2025-11-26,2025-09-13,Northeast,NH,Large,Urban
ST002,Aricept_50mg_Tablet,Geriatric,127,2027-08-20,2025-08-31,Northeast,NH,Large,Urban
ST002,Loperamide_5mg_Capsule,Gastrointestinal,88,2029-01-11,2025-08-23,Northeast,NH,Large,Urban
ST002,Lithium_200mg_Capsule,Psychiatric,133,2028-12-27,2025-08-27,Northeast,NH,Large,Urban
ST002,Tramadol_500mg_Liquid,Pain Management,207,2026-04-07,2025-09-09,Northeast,NH,Large,Urban
ST002,Azathioprine_500mg_Tablet,Immunology,56,2026-10-09,2025-08-19,Northeast,NH,Large,Urban
ST002,Tacrolimus_500mg_Injection,Immunology,31,2026-02-03,2025-09-13,Northeast,NH,Large,Urban
ST002,Methotrexate_10mg_Cream,Immunology,12,2025-09-21,2025-09-02,Northeast,NH,Large,Urban
ST002,Naproxen_500mg_Capsule,Pain Management,84,2028-02-10,2025-08-22,Northeast,NH,Large,Urban
ST002,Theophylline_5mg_Cream,Respiratory,28,2025-10-11,2025-08-23,Northeast,NH,Large,Urban
ST002,Aricept_200mg_Capsule,Geriatric,10,2028-09-22,2025-09-08,Northeast,NH,Large,Urban
ST002,Atropine_100mg_Tablet,Emergency Medicine,0,2027-03-16,2025-09-11,Northeast,NH,Large,Urban
ST002,Apraclonidine_10mg_Capsule,Ophthalmologic,96,2028-01-30,2025-09-13,Northeast,NH,Large,Urban
ST002,Exelon_100mg_Capsule,Geriatric,32,2028-12-31,2025-08-14,Northeast,NH,Large,Urban
ST002,Furosemide_5mg_Capsule,Cardiovascular,309,2026-12-15,2025-09-13,Northeast,NH,Large,Urban
ST002,Metoprolol_5mg_Cream,Cardiovascular,139,2028-12-30,2025-08-14,Northeast,NH,Large,Urban
ST002,Hydroxychloroquine_200mg_Tablet,Immunology,14,2028-11-17,2025-08-22,Northeast,NH,Large,Urban
ST002,Cromolyn_10mg_Tablet,Respiratory,147,2027-03-25,2025-08-30,Northeast,NH,Large,Urban
ST002,Timolol_200mg_Cream,Ophthalmologic,152,2025-10-04,2025-08-19,Northeast,NH,Large,Urban
ST002,Dopamine_5mg_Capsule,Emergency Medicine,254,2027-08-20,2025-08-27,Northeast,NH,Large,Urban
ST002,Risperidone_25mg_Injection,Psychiatric,14,2026-10-02,2025-08-18,Northeast,NH,Large,Urban
ST002,Clozapine_10mg_Capsule,Psychiatric,0,2026-11-12,2025-08-16,Northeast,NH,Large,Urban
ST002,Formoterol_500mg_Capsule,Respiratory,93,2026-12-06,2025-08-21,Northeast,NH,Large,Urban
ST002,Glipizide_25mg_Cream,Endocrine,133,2027-01-01,2025-09-02,Northeast,NH,Large,Urban
ST002,Dipyridamole_200mg_Injection,Hematology,2,2027-04-30,2025-08-27,Northeast,NH,Large,Urban
ST002,Haloperidol_25mg_Tablet,Psychiatric,24,2027-08-19,2025-08-16,Northeast,NH,Large,Urban
ST002,Levofloxacin_200mg_Liquid,Infectious Disease,96,2026-07-01,2025-08-26,Northeast,NH,Large,Urban
ST002,Ondansetron_500mg_Capsule,Gastrointestinal,0,2028-03-27,2025-08-28,Northeast,NH,Large,Urban
ST002,Ibuprofen_5mg_Cream,Pain Management,165,2026-11-04,2025-08-28,Northeast,NH,Large,Urban
ST002,Amoxicillin_5mg_Cream,Infectious Disease,4,2027-12-29,2025-08-25,Northeast,NH,Large,Urban
ST002,Simvastatin_500mg_Liquid,Cardiovascular,324,2026-02-11,2025-09-03,Northeast,NH,Large,Urban
ST002,Timolol_10mg_Injection,Ophthalmologic,123,2027-02-14,2025-08-17,Northeast,NH,Large,Urban
ST002,Prednisolone_500mg_Capsule,Pediatric,134,2026-08-07,2025-08-18,Northeast,NH,Large,Urban
ST002,Carbachol_25mg_Liquid,Ophthalmologic,42,2026-07-24,2025-09-09,Northeast,NH,Large,Urban
ST002,Norepinephrine_5mg_Cream,Emergency Medicine,573,2026-11-08,2025-08-16,Northeast,NH,Large,Urban
ST002,Aspirin_500mg_Cream,Pain Management,320,2027-08-20,2025-08-27,Northeast,NH,Large,Urban
ST002,Mupirocin_500mg_Injection,Dermatological,26,2026-02-11,2025-08-18,Northeast,NH,Large,Urban
ST002,Sucralfate_50mg_Cream,Gastrointestinal,40,2027-11-21,2025-08-19,Northeast,NH,Large,Urban
ST002,Glipizide_500mg_Tablet,Endocrine,138,2027-11-01,2025-09-07,Northeast,NH,Large,Urban
ST002,Quetiapine_50mg_Liquid,Psychiatric,176,2026-04-12,2025-08-20,Northeast,NH,Large,Urban
ST002,Fluoxetine_200mg_Capsule,Psychiatric,148,2027-06-21,2025-08-17,Northeast,NH,Large,Urban
ST002,Sildenafil_50mg_Injection,Urology,62,2027-02-16,2025-08-17,Northeast,NH,Large,Urban
ST002,Anastrozole_50mg_Injection,Oncology,0,2026-11-28,2025-09-04,Northeast,NH,Large,Urban
ST002,Escitalopram_200mg_Liquid,Psychiatric,93,2026-05-28,2025-08-21,Northeast,NH,Large,Urban
ST002,Sitagliptin_200mg_Liquid,Endocrine,240,2025-10-07,2025-09-06,Northeast,NH,Large,Urban
ST002,Ziprasidone_10mg_Injection,Psychiatric,88,2026-03-03,2025-09-10,Northeast,NH,Large,Urban
ST002,Escitalopram_50mg_Tablet,Psychiatric,31,2025-06-26,2025-08-28,Northeast,NH,Large,Urban
ST002,Erythromycin_10mg_Liquid,Infectious Disease,37,2025-11-25,2025-09-04,Northeast,NH,Large,Urban
ST002,Albuterol_50mg_Cream,Respiratory,81,2029-05-18,2025-09-08,Northeast,NH,Large,Urban
ST002,Ziprasidone_5mg_Tablet,Psychiatric,0,2027-11-12,2025-08-29,Northeast,NH,Large,Urban
ST002,Aspirin_100mg_Cream,Hematology,154,2027-05-23,2025-08-14,Northeast,NH,Large,Urban
ST002,Sulfasalazine_50mg_Capsule,Immunology,58,2028-06-04,2025-08-26,Northeast,NH,Large,Urban
ST002,Amlodipine_100mg_Tablet,Cardiovascular,193,2027-08-08,2025-09-06,Northeast,NH,Large,Urban
ST002,Acarbose_50mg_Liquid,Endocrine,307,2026-05-12,2025-09-13,Northeast,NH,Large,Urban
ST002,Epinephrine_10mg_Cream,Emergency Medicine,440,2027-10-17,2025-08-22,Northeast,NH,Large,Urban
ST002,Ketoconazole_500mg_Tablet,Dermatological,162,2025-11-30,2025-08-25,Northeast,NH,Large,Urban
ST002,Carvedilol_5mg_Liquid,Cardiovascular,130,2026-01-17,2025-09-01,Northeast,NH,Large,Urban
ST002,Namenda_50mg_Injection,Geriatric,87,2027-01-15,2025-09-11,Northeast,NH,Large,Urban
ST002,Epinephrine_500mg_Cream,Emergency Medicine,379,2029-04-20,2025-09-04,Northeast,NH,Large,Urban
ST002,Lisinopril_5mg_Tablet,Cardiovascular,259,2025-09-18,2025-09-04,Northeast,NH,Large,Urban
ST002,Glyburide_200mg_Injection,Endocrine,93,2026-09-16,2025-09-03,Northeast,NH,Large,Urban
ST002,Nilotinib_10mg_Tablet,Oncology,7,2025-12-27,2025-09-05,Northeast,NH,Large,Urban
ST002,Galantamine_5mg_Capsule,Geriatric,50,2025-09-20,2025-09-03,Northeast,NH,Large,Urban
ST002,Methotrexate_200mg_Liquid,Immunology,37,2026-04-21,2025-09-03,Northeast,NH,Large,Urban
ST002,Cephalexin_500mg_Tablet,Infectious Disease,36,2026-03-06,2025-08-27,Northeast,NH,Large,Urban
ST002,Latanoprost_50mg_Capsule,Ophthalmologic,156,2027-04-08,2025-09-10,Northeast,NH,Large,Urban
ST002,Apraclonidine_50mg_Liquid,Ophthalmologic,87,2025-09-28,2025-08-21,Northeast,NH,Large,Urban
ST002,Levetiracetam_100mg_Injection,Neurological,40,2027-04-10,2025-08-15,Northeast,NH,Large,Urban
ST002,Cetirizine_100mg_Liquid,Pediatric,110,2026-07-21,2025-08-24,Northeast,NH,Large,Urban
ST002,Cyclosporine_5mg_Cream,Immunology,28,2029-08-08,2025-08-24,Northeast,NH,Large,Urban
ST002,Aripiprazole_100mg_Liquid,Psychiatric,145,2026-03-03,2025-09-06,Northeast,NH,Large,Urban
ST002,Tramadol_50mg_Liquid,Pain Management,62,2026-06-13,2025-08-20,Northeast,NH,Large,Urban
ST002,Fentanyl_100mg_Cream,Pain Management,86,2029-05-01,2025-08-20,Northeast,NH,Large,Urban
ST002,Norepinephrine_25mg_Capsule,Emergency Medicine,0,2027-11-10,2025-08-19,Northeast,NH,Large,Urban
ST002,Atropine_25mg_Cream,Emergency Medicine,184,2028-12-29,2025-08-19,Northeast,NH,Large,Urban
ST002,Aripiprazole_200mg_Liquid,Psychiatric,7,2026-04-14,2025-09-12,Northeast,NH,Large,Urban
ST002,Naloxone_25mg_Tablet,Emergency Medicine,417,2028-11-27,2025-09-08,Northeast,NH,Large,Urban
ST002,Apraclonidine_5mg_Injection,Ophthalmologic,178,2026-09-19,2025-08-17,Northeast,NH,Large,Urban
ST002,Rituximab_25mg_Capsule,Oncology,48,2028-05-20,2025-09-02,Northeast,NH,Large,Urban
ST002,Nilotinib_5mg_Injection,Oncology,0,2027-05-14,2025-09-13,Northeast,NH,Large,Urban
